shock_id,date,end_date,level,county,policy_name,policy_type,description,enforcement_channel,behavioral_channel,severity,source,notes,shock_year,disruption_county,disruption_year,disruption_score,disruption_classification,disruption_direction
ab_1950_probation_reform,2021-01-01,,statewide,All,AB 1950 (Probation Term Limits),legislation,Capped felony probation at 2 years (from 3-5) and misdemeanor probation at 1 year (from 3); applied retroactively to those currently on probation,supervision,public_safety_perception,moderate,Cal. Penal Code § 1203.1; AB 1950 (2020),,2021,Tuolumne County,2021,0.3630209087407907,moderate_disruption,traditional
ab_1950_probation_reform,2021-01-01,,statewide,All,AB 1950 (Probation Term Limits),legislation,Capped felony probation at 2 years (from 3-5) and misdemeanor probation at 1 year (from 3); applied retroactively to those currently on probation,supervision,public_safety_perception,moderate,Cal. Penal Code § 1203.1; AB 1950 (2020),,2021,Ventura County,2021,0.2257588069988745,minor_disruption,traditional
ab_1950_probation_reform,2021-01-01,,statewide,All,AB 1950 (Probation Term Limits),legislation,Capped felony probation at 2 years (from 3-5) and misdemeanor probation at 1 year (from 3); applied retroactively to those currently on probation,supervision,public_safety_perception,moderate,Cal. Penal Code § 1203.1; AB 1950 (2020),,2021,Yolo County,2021,0.3991924064449405,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Los Angeles County,2021,0.3278928516508583,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Alameda County,2021,0.1898174786124187,minor_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Contra Costa County,2021,0.2657242785218356,moderate_disruption,neutral
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Fresno County,2021,0.1723839763959006,minor_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Inyo County,2021,0.5731613901984179,significant_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Madera County,2021,0.2195693109495442,minor_disruption,neutral
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Marin County,2021,0.4305480892723758,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Merced County,2021,0.3660891995293273,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Monterey County,2021,0.4191778624455203,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Orange County,2021,0.4486058733412219,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Placer County,2021,0.390510248791844,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Sacramento County,2021,0.2692023551943975,moderate_disruption,neutral
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,San Bernardino County,2021,0.3033809909849271,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,San Diego County,2021,0.5859999996839692,significant_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,San Francisco County,2021,0.3576662530479708,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,San Luis Obispo County,2021,0.2660272464635183,moderate_disruption,neutral
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,San Mateo County,2021,0.2243491595258324,minor_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Santa Barbara County,2021,0.4022549981013539,moderate_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Santa Clara County,2021,0.3494277084647622,moderate_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Sonoma County,2021,0.2788626661391268,moderate_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Stanislaus County,2021,0.303928473840103,moderate_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Sutter County,2021,0.2897363050851087,moderate_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Tulare County,2021,0.2234248086152067,minor_disruption,progressive
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Tuolumne County,2021,0.3630209087407907,moderate_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Ventura County,2021,0.2257588069988745,minor_disruption,traditional
ab_3234_misdemeanor_diversion,2021-01-01,,statewide,All,AB 3234 (Misdemeanor Diversion),legislation,"Authorized judges to offer misdemeanor diversion (up to 24 months) for nearly all misdemeanors, even over prosecutor objection; successful completion results in dismissal",diversion,quality_of_life_enforcement,significant,Cal. Penal Code §§ 1001.95-1001.97; AB 3234 (2020),,2021,Yolo County,2021,0.3991924064449405,moderate_disruption,progressive
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,Los Angeles County,2022,0.2828354243697161,moderate_disruption,neutral
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,Amador County,2022,0.0833333333333333,stable,neutral
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,Marin County,2022,0.4999501441326785,moderate_disruption,progressive
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,Riverside County,2022,0.4234893706777841,moderate_disruption,progressive
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,San Benito County,2022,0.2825,moderate_disruption,traditional
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,San Francisco County,2022,0.2452736154241581,minor_disruption,traditional
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,San Luis Obispo County,2022,0.3654938746702328,moderate_disruption,progressive
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,Santa Clara County,2022,0.4760443925221301,moderate_disruption,progressive
sb_81_enhancement_presumption,2022-01-01,,statewide,All,SB 81 (Sentencing Enhancement Presumption of Dismissal),legislation,Created presumption that courts should dismiss sentencing enhancements unless doing so would endanger public safety; mandatory dismissal if sentence would exceed 20 years,enhancements,public_safety_perception,significant,Cal. Penal Code § 1385(c); SB 81 (2021),,2022,Sutter County,2022,0.3077517298691031,moderate_disruption,traditional
price_alameda_takes_office,2023-01-10,2024-12-05,county,Alameda County,Pamela Price Sworn In as Alameda DA,da_directive,"First Black woman DA in county; pursued alternatives to prison, addressed racial disparities, restricted sentencing enhancement requests, issued racial-impact sentencing directive (Apr 14)",charging,public_safety_perception,significant,"Alameda County DA inauguration, Jan 2023","Recalled Nov 5, 2024 (62.9%-37.1%); left office Dec 5, 2024",2023,Alameda County,2023,,no_data,
price_alameda_racial_impact_directive,2023-04-14,,county,Alameda County,Price Racial-Impact Sentencing Directive,da_directive,Special directive instructing prosecutors to refrain from seeking elevated sentences where doing so would produce disproportionate racial impact,enhancements,public_safety_perception,significant,"Alameda DA special directive, Apr 14, 2023",,2023,Alameda County,2023,,no_data,
la_zero_bail_reinstatement,2023-05-24,,county,Los Angeles County,LA County Zero-Bail Reinstated (Court Order),judicial_order,Judge Riff ruled enforcing bail against indigent defendants unconstitutional; reinstated zero-bail for misdemeanors and non-violent felonies via preliminary injunction,bail,public_safety_perception,significant,"LA Superior Court ruling, Judge Lawrence Riff, May 16/24, 2023",,2023,Los Angeles County,2023,,no_data,
